filename,repetition,participant_id,detrended_fluctuation_analysis,spectral_contrast_mean,spectral_contrast_sd,spectral_flatness_mean,spectral_flatness_sd,spectral_rolloff_mean,spectral_rolloff_sd,tonnetz_fifth_x_mean,tonnetz_fifth_x_sd,tonnetz_fifth_y_mean,tonnetz_fifth_y_sd,tonnetz_major_third_x_mean,tonnetz_major_third_x_sd,tonnetz_major_third_y_mean,tonnetz_major_third_y_sd,tonnetz_minor_third_x_mean,tonnetz_minor_third_x_sd,tonnetz_minor_third_y_mean,tonnetz_minor_third_y_sd,vowel_duration,average_mfccs_1,average_mfccs_2,average_mfccs_3,average_mfccs_4,alpha_ratio_mean,alpha_ratio_sd,apq11_shimmer,apq3_shimmer,apq5_shimmer,dda_shimmer,ddp_jitter,duration,f1_bandwidth_mean,f1_bandwidth_sd,f1_frequency_mean,f1_frequency_sd,f1_relative_energy_mean,f1_relative_energy_sd,f2_bandwidth_mean,f2_bandwidth_sd,f2_frequency_mean,f2_frequency_sd,f2_relative_energy_mean,f2_relative_energy_sd,f3_bandwidth_mean,f3_bandwidth_sd,f3_frequency_mean,f3_frequency_sd,f3_relative_energy_mean,f3_relative_energy_sd,h1_a3_harmonic_difference_mean,h1_a3_harmonic_difference_sd,h1_h2_harmonic_difference_mean,h1_h2_harmonic_difference_sd,hammarberg_index_mean,hammarberg_index_sd,hnr_mean,hnr_sd,local_jitter,local_absolute_jitter,local_dB_shimmer,local_shimmer,loudness_mean,loudness_sd,pause_durations_sum,pause_durations_mean,pause_durations_sd,number_of_pauses,pause_rate,ppq5_jitter,rap_jitter,rate_loudness_peaks,signal_to_noise_ratio,spectral_slope_0_500_mean,spectral_slope_0_500_sd,spectral_slope_500_1500_mean,spectral_slope_500_1500_sd,speech_ratio,utterance_durations_sum,utterance_durations_mean,utterance_durations_sd,vocal_tremor,pitch_max,pitch_min,pitch_mean,pitch_std,pitch_range,pitch_coefficient_of_variation,pitch_skewness,pitch_kurtosis,pitch_first_quartile,pitch_second_quartile,pitch_third_quartile,pitch_q2_q1_range,pitch_q3_q2_range,pitch_q3_q1_range,pitch_percentile_1,pitch_percentile_99,pitch_percentile_1_99_range,pitch_percentile_20,pitch_percentile_80,pitch_percentile_20_80_range,pitch_linear_regression_offset,pitch_linear_regression_slope,pitch_linear_regression_mse
AVPEPUDEA0002a1.wav,a1,AVPEPUDEA0002,0.030948,22.553619,4.921564,0.009021897,0.0020549907,3114.783654,86.746878,-0.083264,0.162837,0.135398,0.13207,-0.023777,0.080638,-0.121073,0.033885,0.291503,0.098243,0.229472,0.139741,0.765,69.412422,-69.268242,5.333218,-9.605947,1.929721,0.486651,7.733612,6.199554,6.918748,18.598661,0.917551,0.81,393.617809,102.9545,798.470876,116.518162,-4.541266,4.460732,429.308442,173.91894,1611.567921,67.792563,-8.08284,2.356097,474.837296,348.546614,2926.211345,114.335879,-14.089179,3.107621,-12.629202,2.382893,10.779044,2.009727,14.345116,2.675577,11.459716,1.908987,0.559949,0.002763,94.655903,10.457787,-35.43828,2.304476,0,,,0,0,0.34698,0.30585,5.228758,-0.001054,4.385924,1.157469,3.575286,1.947076,0.944444,0.765,0.765,0,15.829936,209.124585,197.075009,200.724105,2.478421,12.049576,0.012347,1.777368,3.490268,199.41277,200.303499,201.102294,0.890729,0.798795,1.689524,197.210142,209.009382,11.79924,198.956607,201.369686,2.413078,201.611401,-0.032265,5.870594
AVPEPUDEA0024a2.wav,a2,AVPEPUDEA0024,0.026072,18.224684,4.033328,0.049255457,0.037008997,4395.9375,902.924177,-0.003143,0.07581,0.008357,0.121715,0.00616,0.053331,-0.009008,0.029444,0.026195,0.156933,0.008763,0.125246,0.335,68.81456,-21.341742,-9.094341,-9.266199,3.188075,1.016284,13.233788,7.029601,8.324455,21.088803,2.548123,0.78,319.721277,179.841317,665.092594,121.720217,-5.070168,5.452735,384.358133,173.060209,1488.623615,97.777142,-12.000465,3.154233,446.504672,124.525937,2732.356822,127.887718,-21.684389,4.032321,-4.745716,7.952157,-9.948909,8.768123,20.51206,4.825719,-22.369583,73.187796,1.650123,0.007402,135.718075,12.560584,-29.739859,5.499516,0.29,0.29,0,1,0.371795,0.622137,0.849374,2.985075,-0.001025,3.148347,2.574537,-3.525208,2.220643,0.429487,0.335,0.1675,0.0325,35.825323,239.02186,163.51817,213.066223,23.143451,75.50369,0.108621,-1.103975,-0.00224,205.757641,222.469575,230.382931,16.711934,7.913356,24.625291,163.823817,238.098084,74.274267,201.09562,231.385117,30.289496,222.180928,-0.959443,505.011678
AVPEPUDEA0005a3.wav,a3,AVPEPUDEA0005,0.025278,26.190828,6.250723,0.00023973119,0.000051620165,1210.267857,130.512803,-0.332504,0.14195,0.119497,0.027782,-0.052754,0.027221,0.200114,0.054179,0.495884,0.113489,-0.232197,0.063272,2.19,123.013,-7.00468,11.763631,-8.11928,17.571832,1.911646,3.129312,0.811479,1.344814,2.434437,0.283987,2.23,361.641645,227.790188,613.934143,83.816409,-9.541686,1.710474,344.706624,439.903775,1861.352213,383.762712,-25.797042,5.131012,537.649842,531.776456,3050.806674,313.844525,-38.442676,3.723368,-28.729637,3.552862,5.373934,1.528374,29.745576,2.420421,27.411609,1.81001,0.183515,0.001214,19.428475,2.231542,-29.026253,0.723717,0,,,0,0,0.100822,0.094662,14.155251,-0.000321,2.70751,0.648938,-20.594596,2.031279,0.982063,2.19,2.19,0,3.918821,152.106168,148.246481,150.327896,0.751221,3.859687,0.004997,-0.381176,-0.102239,149.823075,150.445596,150.81178,0.622521,0.366183,0.988705,148.500175,151.912474,3.412299,149.677356,150.947948,1.270592,149.693961,0.005981,0.429111
AVPEPUDEA0015a1.wav,a1,AVPEPUDEA0015,0.060139,21.863942,5.775658,0.003770153,0.0024198294,2507.240854,584.874265,0.078432,0.108662,0.057656,0.156587,-0.002822,0.060454,0.046431,0.116335,-0.167182,0.240987,-0.023771,0.134293,1.12,92.443192,-52.484459,-35.200108,-34.063755,2.232641,1.040656,6.382191,2.698842,3.217516,8.096525,1.487435,1.29,103.474048,74.829226,857.086403,44.16788,14.452922,8.922757,171.310277,101.724836,1351.099584,36.841286,6.671076,13.913652,892.40492,909.346951,2954.449491,137.379506,-12.607594,11.834011,-8.239661,5.372993,0.421265,8.176144,26.297051,4.789596,11.0452,20.634612,0.889712,0.004554,58.122087,6.220845,-40.682855,3.105728,0.13,0.043333,0.028674,3,0.100775,0.474987,0.495812,6.25,-0.002613,3.217663,1.657892,-0.697074,2.477374,0.868217,1.12,0.28,0.225139,151.48983,903.049245,152.526847,395.96752,280.564268,750.522397,0.708554,0.945315,-0.800284,194.211674,197.344002,652.379743,3.132327,455.035741,458.168069,164.898045,902.335478,737.437433,189.568128,707.776329,518.208201,689.248408,-13.330949,48741.844402
AVPEPUDEA0050a2.wav,a2,AVPEPUDEA0050,0.020126,24.542316,4.717874,0.0011514096,0.00073661096,1994.53125,221.165514,-0.211771,0.200379,-0.17832,0.060914,-0.101036,0.06034,0.062118,0.0446,0.020808,0.108531,0.352106,0.073789,2.155,123.345299,-67.708305,-26.855831,-5.487803,2.353156,0.483926,4.008344,2.839012,3.125203,8.517035,0.874876,2.23,206.209496,69.173826,727.80922,46.296229,2.374613,1.667182,282.721261,81.683931,1408.895987,43.745603,-7.373173,2.611862,571.058348,180.225182,2469.473118,120.475675,-18.920836,3.505584,-11.703155,3.659414,-8.636695,1.990723,20.466919,3.298634,16.296865,21.239038,0.561323,0.004148,47.034825,5.177374,-28.90184,1.252798,0,,,0,0,0.342448,0.291625,1.392111,-0.000667,6.008811,0.922817,-1.612431,2.227284,0.966368,2.155,2.155,0,11.899337,212.660569,199.585191,209.828915,1.797066,13.075377,0.008564,-2.90655,14.175897,209.058933,209.731603,210.926857,0.67267,1.195254,1.867924,200.830557,212.52781,11.697253,208.933797,211.058168,2.124371,209.175171,0.009905,3.084826
AVPEPUDEA0026a3.wav,a3,AVPEPUDEA0026,0.02918,23.758829,6.3089,0.00014647056,0.000043415665,1282.8125,127.36737,0.20492,0.347074,-0.256019,0.134081,0.198899,0.064849,-0.045961,0.138051,0.250123,0.20168,0.509999,0.219206,2.19,144.107529,-31.004381,5.571485,2.906611,14.445544,3.652838,1.96227,0.938807,1.626436,2.81642,0.353011,2.23,621.087685,301.03695,683.834629,136.936774,-14.691563,2.568212,644.583466,270.100118,1459.214526,216.026635,-25.947506,4.016244,639.219928,275.74305,2748.992189,242.204435,-40.846683,2.253979,-29.109223,2.632711,7.919845,2.308746,39.664425,1.830299,26.238024,1.7846,0.227039,0.001415,20.408669,2.301481,-35.26161,0.958125,0,,,0,0,0.143073,0.11767,1.826484,-0.001682,0.556597,1.029609,-8.516529,1.784382,0.982063,2.19,2.19,0,4.513686,164.807387,154.753665,159.571235,2.326643,10.053722,0.014581,-0.232828,-0.961069,157.489838,160.379886,161.089441,2.890047,0.709555,3.599602,154.844954,163.709135,8.864181,157.316419,161.468727,4.152308,156.656586,0.027497,2.554828
AVPEPUDEA0054a2.wav,a2,AVPEPUDEA0054,0.007627,28.625628,6.903407,0.000910856,0.0015451437,2910.472973,272.731319,0.087633,0.254859,0.028152,0.105279,-0.014632,0.090028,0.093102,0.090733,-0.024224,0.203472,-0.351359,0.27377,1.08,25.220873,-83.62735,-6.342421,-10.158713,0.562405,0.133627,2.731762,0.584573,1.156336,1.75372,0.18999,1.17,218.209865,68.761004,1025.261654,54.269506,11.71373,3.031103,162.17257,116.120032,1549.920941,19.450437,12.302988,1.723391,1024.70082,545.384416,2602.366564,216.401008,1.235423,2.154249,-2.285701,2.963855,-3.012128,2.017273,14.214456,2.297756,18.218463,47.026531,0.151886,0.000508,29.340099,2.569689,-24.833753,3.537952,0,,,0,0,0.073445,0.06333,0.925926,-0.000549,2.900853,1.454186,5.835453,2.992119,0.923077,1.08,1.08,0,22.872021,293.905342,281.40963,287.840183,4.09805,12.495712,0.014237,-0.05501,-1.225313,284.829744,287.855021,291.035102,3.025276,3.180081,6.205358,281.547304,293.802667,12.255363,284.151522,291.690053,7.53853,281.583176,1.787716,0.015384
AVPEPUDEAC0023a1.wav,a1,AVPEPUDEAC0023,0.024621,27.507885,6.774572,0.0011617064,0.0010411977,2758.80984,151.298,-0.183485,0.062442,0.301297,0.22138,-0.104086,0.072817,-0.140928,0.061922,-0.2683,0.138861,-0.274374,0.16164,1.445,32.515648,-83.159737,-10.927687,-12.94765,0.603391,0.213518,3.873406,1.044147,1.786282,3.132441,0.220796,1.5,366.77313,154.251823,1011.271993,72.235997,11.732563,2.991866,207.47005,66.209302,1457.548733,65.895955,12.656697,3.452639,256.620036,156.208747,2768.517907,42.923876,1.284457,3.572355,7.299213,4.355578,-13.843388,3.640156,12.750104,3.559715,22.848606,5.83164,0.175725,0.00075,28.063347,3.170114,-32.691257,1.749462,0,,,0,0,0.09088,0.073599,4.152249,-0.001278,4.780334,1.729754,8.69231,2.499368,0.963333,1.445,1.445,0,15.066543,237.157357,214.039138,231.804172,3.292715,23.118219,0.014205,-2.234995,9.091882,230.050119,232.93641,233.477699,2.88629,0.541289,3.427579,219.720151,237.029421,17.30927,229.723233,233.605968,3.882735,232.508874,-0.016779,10.672496
AVPEPUDEA0058a1.wav,a1,AVPEPUDEA0058,0.048198,22.263414,6.06447,0.007761385,0.005158503,3389.0625,302.06185,0.063492,0.094194,0.246394,0.167515,0.027288,0.044213,0.128899,0.057397,0.130306,0.178881,0.324545,0.153375,1.745,81.73719,-13.212993,-31.304264,-42.414364,2.734552,1.00007,7.589789,5.302106,6.556932,15.906318,1.309375,2.07,271.164676,119.238568,683.145606,78.794907,-1.842533,3.694461,276.213766,215.724414,1173.058073,59.799782,-6.800573,4.503747,237.985891,208.477355,2873.128924,96.871989,-20.474378,6.087585,-4.246541,3.751001,-2.384817,2.063409,20.418578,5.482724,0.678202,50.15326,0.807026,0.006277,91.047656,10.131559,-29.955657,1.938692,0,,,0,0,0.473161,0.436458,2.292264,-0.001047,1.366152,1.028624,-11.795359,2.45207,0.842995,1.745,1.745,0,3.917102,143.360809,125.464727,127.199985,1.998781,17.896082,0.015714,4.999554,33.070524,126.304502,126.71724,127.517641,0.412738,0.800401,1.213139,125.513554,135.739515,10.225961,126.102792,127.737452,1.634661,126.786523,0.005823,3.93734
AVPEPUDEA0034a2.wav,a2,AVPEPUDEA0034,0.022395,28.553602,6.875685,0.0006284415,0.00058648316,2587.121212,311.528564,-0.027435,0.071518,-0.160822,0.16266,-0.06134,0.060189,0.089562,0.094344,0.272371,0.246105,-0.07186,0.164485,0.955,107.791389,-53.301102,17.928532,-45.241848,3.365148,0.86014,2.650454,1.345122,2.209362,4.035366,0.305657,1.05,102.243932,26.902931,667.595708,22.218878,16.249981,1.684564,520.806637,241.701444,1221.799589,39.032863,4.66209,3.149542,122.826597,50.048381,2491.452761,30.373534,-4.727869,2.856055,-8.789003,4.010715,11.558364,5.387615,17.406548,2.173032,18.164288,31.75361,0.387111,0.003194,34.896724,3.633333,-28.630886,1.353239,0,,,0,0,0.129214,0.101886,4.188482,-0.000635,3.239166,0.897456,-18.090391,1.19254,0.909524,0.955,0.955,0,123.207142,126.264403,107.98219,120.236509,4.994733,18.282212,0.041541,-0.968209,0.143164,119.058934,121.456417,123.437101,2.397483,1.980684,4.378167,108.447835,126.251719,17.803884,117.264563,124.53578,7.271217,112.716099,0.653949,4.455847
AVPEPUDEAC0003a2.wav,a2,AVPEPUDEAC0003,0.025701,24.302367,5.617144,0.0008610695,0.00035462689,1729.082661,371.616048,-0.089352,0.101704,0.214134,0.159484,0.019838,0.05938,-0.109387,0.056904,-0.223972,0.092959,-0.230815,0.18814,0.945,147.508102,-48.526367,-10.563205,-22.764145,3.305956,0.715276,6.57481,1.994072,3.018341,5.982215,1.136491,0.99,146.124243,71.796085,602.796642,19.934869,12.854827,3.938114,243.035516,98.894052,1176.014446,52.532848,3.390905,1.425196,163.731205,51.884577,2219.184445,44.229777,-7.553314,2.045297,-13.398238,1.706665,-1.659087,2.433817,21.085503,2.608881,18.793977,6.616023,0.772894,0.006815,48.903761,5.616382,-21.594255,2.421334,0,,,0,0,0.337713,0.37883,9.52381,0.000069,4.59047,0.758556,-14.471307,3.113627,0.954545,0.945,0.945,0,97.354642,115.817876,103.773035,113.840371,2.181693,12.04484,0.019164,-2.810226,8.539212,113.741675,114.414141,114.896838,0.672466,0.482697,1.155163,105.238266,115.762718,10.524452,113.555161,115.134059,1.578899,112.413636,0.051881,4.056585
AVPEPUDEA0056a1.wav,a1,AVPEPUDEA0056,0.053989,25.640025,6.309831,0.0024672833,0.0008483786,2908.275463,445.660564,0.058092,0.077487,-0.19207,0.185387,-0.093524,0.048575,0.025615,0.051738,0.224543,0.148765,0.005313,0.131036,1.435,104.405083,-76.647903,18.124159,-20.466316,1.491829,0.472313,7.678216,2.671915,3.699844,8.015746,0.514379,1.71,229.855689,104.657208,730.773857,47.795279,3.288997,4.057966,172.713993,96.662651,1407.053034,35.08712,-0.167655,4.324165,173.085504,94.348347,2558.534715,31.044818,-7.908853,4.799102,-4.147159,4.202893,4.41552,1.281077,11.226229,4.183779,1.926694,53.424534,0.401041,0.003263,55.956271,6.208595,-33.551229,2.877165,0,,,0,0,0.215349,0.17146,2.787456,-0.001251,1.794707,1.208064,-2.317324,2.34801,0.839181,1.435,1.435,0,5.441234,125.917806,119.365372,122.019159,1.901628,6.552434,0.015585,0.528257,-0.857364,120.46967,121.602922,123.657072,1.133252,2.05415,3.187402,119.37334,125.868703,6.495363,120.194181,124.12438,3.930199,121.686489,0.009241,3.578274
AVPEPUDEA0021a1.wav,a1,AVPEPUDEA0021,0.030764,21.626862,5.334651,0.0049553826,0.0015049694,3049.21875,127.105249,-0.134162,0.358232,-0.064427,0.171878,0.082851,0.060035,0.058766,0.127951,0.332882,0.136041,0.100291,0.263783,2.185,91.917603,-42.126907,12.397439,-1.36989,3.420518,0.682073,4.241672,2.324964,2.93628,6.974891,0.330415,2.23,710.241694,338.57928,853.117083,204.58339,4.301091,8.383981,725.722833,437.977292,1785.124082,300.541337,-0.622479,8.235122,566.618878,358.981681,2977.846839,175.132628,-6.385661,8.857934,-23.836993,2.583935,12.76036,5.711631,24.292444,1.949774,14.222182,4.501769,0.262944,0.00335,44.494228,4.874486,-43.591571,2.50308,0,,,0,0,0.141815,0.110138,1.372998,-0.003943,-0.080478,0.977872,5.282645,2.256971,0.979821,2.185,2.185,0,25.158952,164.519086,75.496878,93.83127,29.903455,89.022208,0.318694,1.456097,0.271165,76.849111,78.453643,81.412461,1.604532,2.958818,4.56335,75.635777,163.469359,87.833582,76.746161,107.946953,31.200793,82.509121,0.106813,851.083138
AVPEPUDEAC0017a3.wav,a3,AVPEPUDEAC0017,0.006714,28.728374,6.336185,0.0010674277,0.001373631,2818.044355,134.179597,-0.114274,0.148257,-0.316607,0.207794,0.114758,0.029702,0.073912,0.069993,-0.023379,0.148211,-0.407329,0.166588,0.895,53.037533,-102.056038,11.513759,-35.919601,0.860664,0.108006,1.867061,0.856743,1.036528,2.57023,0.251853,0.96,157.890331,39.876593,907.627975,28.877691,18.109515,0.975989,79.986782,24.090007,1514.567212,14.331302,19.49806,1.202232,488.901938,269.014896,2847.352717,53.303638,3.450965,1.200907,-5.05465,0.584462,0.625337,1.677455,16.009547,1.674538,25.964654,7.605,0.192164,0.001035,20.06398,2.202675,-25.451866,2.510029,0,,,0,0,0.09159,0.083951,0,-0.000569,6.905623,1.175683,3.49003,1.754021,0.932292,0.895,0.895,0,13.605327,183.998244,181.717283,182.807952,0.50009,2.280961,0.002736,-0.623422,0.153165,182.665009,182.929103,183.086677,0.264095,0.157573,0.421668,181.732038,183.823698,2.091659,182.379981,183.147132,0.76715,183.025656,-0.008708,0.233659
AVPEPUDEAC0043a1.wav,a1,AVPEPUDEAC0043,0.081775,19.90801,5.134993,0.007501348,0.0026144783,2382.011218,332.887611,0.007049,0.087831,-0.036394,0.1013,-0.009413,0.059274,-0.03312,0.041524,0.026779,0.150242,-0.001416,0.118142,1.165,117.284378,-11.476711,-6.56911,-17.114098,4.516001,1.255037,11.368912,4.88963,7.335213,14.668889,1.207355,1.225,191.281713,132.37158,653.474177,55.272642,0.926477,2.359169,418.031895,195.660294,1441.409852,83.073246,-9.272757,4.215502,490.112116,357.901672,2712.437596,144.521673,-21.172627,2.71964,-16.755049,3.865162,-0.714131,4.670525,22.930765,2.697569,10.756107,4.111398,1.23686,0.011157,97.693882,10.922002,-55.694237,2.660797,0,,,0,0,0.503676,0.402452,4.291845,-0.016819,0.92747,0.914051,-11.074594,3.550101,0.95102,1.165,1.165,0,12.383887,127.10969,89.966147,109.580175,8.339137,37.143543,0.076101,-0.146382,-0.626057,103.104584,110.043893,115.899795,6.939309,5.855902,12.795211,92.470234,125.911446,33.441212,101.263942,117.269765,16.005824,99.312071,0.273816,33.459369
AVPEPUDEAC0021a1.wav,a1,AVPEPUDEAC0021,0.010913,26.844651,6.109098,0.0013055746,0.0005741585,2949.06851,381.043827,0.035603,0.259224,-0.045921,0.109831,-0.091382,0.062651,-0.082605,0.078673,-0.290655,0.2072,-0.239851,0.204479,1.6,79.208878,-53.195599,-7.084341,-55.710045,2.035781,0.249522,2.41204,1.175757,1.346752,3.527272,0.492327,1.65,249.372466,53.660317,720.368709,28.364507,15.276851,1.409508,375.152941,90.126297,1204.328361,40.307755,9.439303,1.477781,336.149778,47.959026,2624.905153,47.808999,-5.461077,2.096162,-8.603939,1.559405,1.922566,1.756851,20.281956,1.533296,23.630573,4.704471,0.322833,0.002268,22.646964,2.536568,-20.885823,2.582059,0,,,0,0,0.175991,0.164109,0,-0.000287,6.188526,0.455496,-11.586982,1.842468,0.969697,1.6,1.6,0,6.896246,150.25788,138.994619,142.145376,2.932069,11.263261,0.020627,1.489597,1.420393,139.99975,141.496413,142.601172,1.496663,1.104759,2.601422,139.002548,150.076823,11.074274,139.741678,142.825326,3.083648,146.056484,-0.080641,3.392975
AVPEPUDEAC0011a2.wav,a2,AVPEPUDEAC0011,0.025058,22.854976,6.924041,0.0006146565,0.00077262276,2136.71875,341.481838,-0.328116,0.183553,-0.283274,0.064448,-0.233573,0.061054,-0.030195,0.055034,-0.144218,0.091548,0.554141,0.125156,2.185,85.672363,-18.821898,9.875649,28.22439,12.201853,3.049023,2.175794,1.198778,1.650606,3.596335,0.614834,2.23,214.355878,157.07998,290.985968,122.033759,-2.266693,5.052609,228.172677,154.791999,1447.508906,102.548803,-24.197959,2.744905,320.743511,134.017119,2492.159337,140.567154,-35.879999,2.543829,-13.020034,3.483573,-2.39824,5.078103,35.767507,2.711988,25.445051,3.360971,0.341761,0.001624,23.823934,2.550234,-40.4818,1.356462,0,,,0,0,0.201871,0.204945,0.915332,-0.003719,0.537886,1.368097,-0.838434,2.183631,0.979821,2.185,2.185,0,6.169402,221.557637,203.139659,209.482637,2.481905,18.417978,0.011848,1.863401,9.336838,208.904508,209.522878,210.169145,0.61837,0.646267,1.264637,203.268742,220.896468,17.627726,208.755064,210.274878,1.519813,209.787133,-0.002873,6.128656
AVPEPUDEA0049a1.wav,a1,AVPEPUDEA0049,0.048473,24.770489,5.032407,0.0028397748,0.0014068965,2743.164062,92.919293,-0.055,0.101368,0.258522,0.149039,-0.058644,0.053597,0.03226,0.065281,-0.331693,0.067572,0.20593,0.113653,1.2,101.663048,-45.424629,-7.78264,-37.344223,3.945121,0.988701,9.035906,6.22618,7.150376,18.678539,0.438214,1.26,203.931335,88.088215,656.797327,48.376307,3.186875,4.60218,767.811066,397.066521,1231.489852,149.165672,-8.562208,5.710883,150.339273,197.090063,2710.126914,51.729651,-11.16295,4.700071,-4.196849,3.506866,-9.38617,4.379048,16.145273,3.822939,13.721866,2.950828,0.372161,0.00424,93.689086,11.51323,-34.771018,3.128435,0,,,0,0,0.187411,0.146071,2.5,-0.001026,3.086528,0.685747,-16.362816,2.645722,0.952381,1.2,1.2,0,12.296136,179.054404,168.454055,173.618281,1.819438,10.600349,0.01048,-0.217679,2.707296,173.19149,173.711372,174.156627,0.519882,0.445254,0.965137,168.627026,178.455553,9.828526,172.980037,174.276253,1.296216,172.700531,0.040789,3.017122
AVPEPUDEA0048a3.wav,a3,AVPEPUDEA0048,0.035776,25.154331,6.109795,0.001951165,0.0009748048,2693.080357,534.113121,0.086565,0.223434,0.210038,0.218126,0.04826,0.108921,-0.103759,0.059605,0.343777,0.142333,0.047053,0.223598,1.07,91.922691,-36.975582,-10.741372,-26.354315,2.916499,1.321451,6.78134,3.037073,3.827956,9.11122,1.027209,1.106,209.447664,113.040887,728.631821,55.223324,-1.155624,3.938952,334.834009,379.915167,1415.549974,108.175103,-10.391221,5.951072,718.047778,740.036414,3077.266464,286.56698,-18.879571,5.606857,-13.223587,3.781812,-1.072281,3.559406,21.48985,4.915322,15.202767,29.832561,0.616592,0.003131,63.241716,6.704086,-43.165268,4.062318,0,,,0,0,0.359024,0.342403,0,-0.003188,2.43498,1.511634,-3.643436,4.297106,0.96745,1.07,1.07,0,19.436604,205.385902,166.082046,196.7486,4.783033,39.303856,0.02431,-3.641171,22.756653,194.569925,196.954135,198.834183,2.384209,1.880048,4.264257,184.086182,204.895765,20.809583,194.073619,199.36283,5.28921,201.426002,-0.141739,15.363715
AVPEPUDEAC0039a2.wav,a2,AVPEPUDEAC0039,0.066912,23.752456,6.422871,0.00516289,0.0057246396,2461.277174,1129.96498,-0.1104,0.219701,-0.111393,0.100643,-0.066985,0.09259,0.021859,0.067047,-0.024893,0.129936,0.169039,0.265488,0.675,110.660652,-4.000281,-22.720501,-26.993689,2.630215,0.596759,6.00804,1.689154,3.08488,5.067462,0.252817,0.72,448.978231,279.521065,783.332944,156.5866,1.278791,7.865933,576.729243,418.819682,1323.618131,368.776507,-0.651756,6.764509,937.456709,632.362259,3240.087967,306.236503,-22.975088,7.155895,-26.488351,11.558043,12.910012,11.695594,24.883554,7.161299,17.744907,6.071432,0.312751,0.003073,57.278229,5.02135,-57.93354,5.80189,0,,,0,0,0.117426,0.084272,0,-0.01786,-1.474377,0.877543,-11.088455,2.36195,0.9375,0.675,0.675,0,-5.067195,208.842739,94.541147,123.490484,36.401447,114.301592,0.294771,1.395248,0.346312,101.859251,104.83315,136.614329,2.973899,31.781179,34.755078,95.026996,208.814049,113.787053,100.862149,171.509605,70.647456,115.87402,0.380823,1304.761658
AVPEPUDEAC0003a1.wav,a1,AVPEPUDEAC0003,0.04265,23.456091,5.386421,0.0013335021,0.00044211253,1776.897321,176.493526,0.133152,0.157132,0.021849,0.206126,0.053519,0.059207,-0.06311,0.066525,0.057157,0.141587,-0.161743,0.040327,2.19,158.178558,-47.819176,-25.48033,-3.636949,3.037428,0.469777,4.322123,1.530459,2.668792,4.591376,0.884706,2.23,200.159876,161.573161,654.14954,35.728419,12.883666,2.619521,344.072075,171.001524,1138.392143,50.379851,4.649632,2.136288,143.87528,89.142148,2133.50943,25.374333,-4.836107,1.611655,-10.593944,1.550983,-1.177112,0.871567,17.575004,2.136838,18.414043,4.593576,0.655791,0.006827,33.397031,3.83539,-24.913559,2.966177,0,,,0,0,0.396783,0.294902,5.479452,-0.00048,2.862921,0.790357,-14.570376,2.005548,0.982063,2.19,2.19,0,70.003766,100.475124,89.551232,95.253481,2.485732,10.923892,0.026096,-0.751775,-0.242877,93.419765,96.432982,96.962267,3.013217,0.529285,3.542502,89.646622,99.766461,10.119839,93.057134,97.066126,4.008992,98.413209,-0.055924,2.792
AVPEPUDEAC0048a1.wav,a1,AVPEPUDEAC0048,0.032162,24.907052,6.161961,0.0015443749,0.0016462859,2149.553571,557.755733,0.147536,0.206703,-0.006096,0.102911,-0.036818,0.068462,0.117175,0.069814,0.041049,0.223919,-0.33077,0.168346,0.985,108.491104,-52.622265,-13.662971,-35.433247,4.611466,0.900736,3.97002,2.257187,3.130532,6.771562,0.496042,1.091,79.876815,35.886673,757.509933,10.1924,10.280646,2.655373,538.405165,299.234782,1254.918756,79.793304,-2.959893,2.250986,397.136442,160.892297,2333.210981,64.38404,-17.577728,3.309774,-12.612465,3.230471,3.315361,4.659778,26.587548,3.901922,20.132291,4.975089,0.323276,0.002187,44.340257,4.765197,-46.662735,3.477351,0.015,0.015,0,1,0.013749,0.192654,0.165347,1.015228,-0.005657,2.579591,0.885427,-8.371186,0.923372,0.902841,0.985,0.4925,0.4675,12.417676,151.403347,143.028838,148.244789,2.075038,8.374509,0.013997,-0.536841,0.281267,147.350484,147.952946,149.997756,0.602462,2.04481,2.647272,143.061143,151.358763,8.29762,147.303083,150.480651,3.177568,150.348742,-0.091476,2.766092
AVPEPUDEA0017a3.wav,a3,AVPEPUDEA0017,0.103072,24.095673,5.874753,0.000550371,0.00014280257,1211.941964,173.997254,0.296347,0.185858,-0.12073,0.055149,0.083634,0.073792,0.093264,0.028666,-0.446747,0.122933,0.127625,0.137417,2.185,147.123978,-4.38903,13.918686,-39.278873,6.443587,4.240363,4.322605,1.67102,2.634721,5.013059,0.452788,2.23,166.129402,102.470472,549.459278,49.9881,0.767215,2.230796,250.157544,108.751568,1060.720591,121.623674,-9.307786,2.986995,296.463898,201.196567,2810.439155,69.089017,-25.806309,4.487396,-25.832861,4.414428,6.141526,3.241721,27.451828,4.105885,20.143637,2.868125,0.322691,0.002897,35.181804,3.952654,-41.081051,2.021978,0,,,0,0,0.18832,0.150929,1.830664,-0.002071,-1.615337,1.344997,-20.625749,3.047814,0.979821,2.185,2.185,0,3.619756,112.839779,105.618684,110.353961,1.663313,7.221095,0.015073,-1.433674,1.786957,109.68742,110.679482,111.476492,0.992062,0.797009,1.789071,105.67664,112.631051,6.954411,109.602229,111.662446,2.060216,108.767595,0.018998,1.917712
